ID,Ref_No,Name,Category,Latitude,Longitude,Address,Postcode,Feature_Easting,Feature_northing,Distance,Pointx_class
1813,131486184,Mister Lasagne,Fast Food Shop,51.51203468,-0.13371688,53,W1D 7PH,529605,180885,13.2,1020018
1814,131486188,Chinese Tapas House,Fast Food Shop,51.51176656,-0.128741429,15,WC2H 7JJ,529951,180864,7.5,1020018
1815,142060040,University of Sushi,Fast Food Shop,51.51247934,-0.083776049,38,EC3V 1LT,533069,181024,11.2,1020018
1816,142058366,Olive + Squash,Fast Food Shop,51.51049719,-0.0857471,46,EC3R 6BR,532938,180800,7.6,1020018
1817,145417928,Tossed,Fast Food Shop,51.52372671,-0.123681487,"4, The Brunswick, Marchmont Street",WC1N 1AE,530268,182203,0.3,1020018
1818,142061452,Veggie Pret,Fast Food Shop,51.52456855,-0.081221524,57,EC2A 3QD,533211,182373,12.9,1020018
1819,142055882,Singtong Burger House,Fast Food Shop,51.52136402,-0.109825226,84,EC1N 7TT,531236,181965,10,1020018
1820,142055863,Original Bagel Bakery,Fast Food Shop,51.52247622,-0.097411085,22,EC1M 7AA,532094,182111,13.9,1020018
1821,142055875,Whatchamacallit's,Fast Food Shop,51.52695495,-0.08032829,360,EC1V 9LT,533266,182640,6,1020018
1822,142055896,Gourmet Sushi,Fast Food Shop,51.51857695,-0.071744017,59,E1 6PX,533886,181724,8.5,1020018
1823,145415341,Chopstix Noodle Bar,Fast Food Shop,51.51619243,-0.131658836,29-31,W1D 2DR,529736,181351,17.6,1020018
1824,142059223,The Grill Factory,Fast Food Shop,51.51089643,-0.060784197,54,E1 0BH,534669,180890,10.8,1020018
1825,141447231,Shelley's,Fast Food Shop,51.51470996,-0.133434585,"87, Dean Street",W1D 3SS,529617,181183,13.1,1020018
1826,145415234,Shoop,Fast Food Shop,51.51993134,-0.136622849,27,W1T 4RW,529381,181758,8.1,1020018
1827,145415226,Amorino,Fast Food Shop,51.51964881,-0.134688482,"21, Goodge Street",W1T 2PJ,529516,181730,11.1,1020018
1828,142060936,Barrel & Stone,Fast Food Shop,51.50233639,-0.082717469,"The Bermondsey Yard Cafe, 40, Bermondsey Street",SE1 3UD,533172,179898,13.1,1020018
1829,133929611,American Bar,Fast Food Shop,51.50991102,-0.126295534,London Coliseum 32-35,WC2N 4ES,530126,180662,45.6,1020018
1830,145416227,Mnm Gelato,Fast Food Shop,51.49968027,-0.096314689,302,SE1 1JJ,532236,179578,19,1020018
1831,141445885,Chop'D,Fast Food Shop,51.51425297,-0.122269262,70,WC2E 9JS,530393,181152,11.9,1020018
1832,133942744,Shitamachi,Fast Food Shop,51.51719399,-0.08228097,4-6 The Arcade,EC2M 7PN,533159,181551,20.2,1020018
1833,133944621,Benugo,Fast Food Shop,51.51814458,-0.083221171,Retail Unit 4 West Mall Liverpool Street Station,EC2M 7QA,533091,181655,40.1,1020018
1834,133942753,Oie Truly Thai,Fast Food Shop,51.51167065,-0.082714699,145,EC3M 6BL,533145,180936,11.9,1020018
1835,133942747,Assenheims 56,Fast Food Shop,51.51637068,-0.082471213,Flat 1-4 25,EC2M 1RP,533148.2,181459.1,9.1,1020018
1836,133946389,Zest,Fast Food Shop,51.51369334,-0.110380573,Temple Bar House 23-28,EC4Y 1AA,531219.5,181111,21.9,1020018
1837,133946381,Soft Serve Society,Fast Food Shop,51.52345539,-0.076342584,Unit 35 Boxpark Retail Mall 2-10,E1 6GY,533552.7,182258.1,19.1,1020018
1838,133946366,Farmer. J,Fast Food Shop,51.51376745,-0.080608933,"1, 107-112, Leadenhall Street",EC3A,533285,181173,33.9,1020018
1839,133946128,Tortilla,Fast Food Shop,51.52301354,-0.124633372,5,WC1N 1LJ,530204,182122,13.5,1020018
1840,133942522,Take Away Food,Fast Food Shop,51.52923017,-0.069376425,134,E2 7RG,534019,182913,9,1020018
1841,133927120,Pod,Fast Food Shop,51.51371574,-0.118486527,15,WC2B 6UN,530657,181099,9.4,1020018
1842,133940301,Hohaki,Fast Food Shop,51.51622112,-0.076138618,68,E1 7EZ,533588,181454,11.5,1020018
1843,133934452,Ken's Kitchen,Fast Food Shop,51.52566404,-0.083323464,87,EC2A 3HY,533062,182491,23.6,1020018
1844,133942320,Vita Mojo,Fast Food Shop,51.51880245,-0.077318443,5,E1 6FQ,533498.6,181738.9,17.8,1020018
1845,133940325,The Grill & Spice,Fast Food Shop,51.51629723,-0.069988212,5,E1 6TD,534014.5,181473.7,12.5,1020018
1846,133940318,Wasuya,Fast Food Shop,51.51663559,-0.075092048,50,E1 7TP,533659.4,181502,7.8,1020018
1847,133942074,Cod Chicken & Burger,Fast Food Shop,51.52688407,-0.055823254,287,E2 0EL,534966,182677,22.9,1020018
1848,133930397,Leon,Fast Food Shop,51.52417143,-0.123937101,"2, The Brunswick, Marchmont Street",WC1N 1AE,530249,182252,39.4,1020018
1849,133941167,Leon,Fast Food Shop,51.51664979,-0.138933159,33,W1W 8EJ,529230,181389,19.5,1020018
1850,133941895,Kano Udon,Fast Food Shop,51.51719399,-0.08228097,4-6 The Arcade,EC2M 7PN,533159,181551,20.2,1020018
1851,133939886,Mahdiya Peri Peri Grill,Fast Food Shop,51.51813586,-0.062984693,131,E1 1HJ,534495,181691,13.3,1020018
1852,133939866,M&S Food to Go,Fast Food Shop,51.51430354,-0.104727267,111,EC4A 2AF,531610,181189,15.2,1020018
1853,133934454,Yum Bowl,Fast Food Shop,51.52402711,-0.096005796,52,EC1V 9AJ,532187,182286,4.4,1020018
1854,133945067,Leon,Fast Food Shop,51.51814458,-0.083221171,Retail Unit 4 West Mall Liverpool Street Station,EC2M 7QA,533091,181655,40.1,1020018
1855,142052351,Leon,Fast Food Shop,51.50519427,-0.089773486,2,SE1 1TQ,532674,180203,9.8,1020018
1856,141289472,Joy Taste,Fast Food Shop,51.49855288,-0.112800583,2,SE1 7DP,531095,179423,10.9,1020018
1857,142051992,Guido's,Fast Food Shop,51.51561907,-0.112138514,91,WC2A 1EU,531092,181322,28.1,1020018
1858,133941893,M&S Food to Go,Fast Food Shop,51.51913477,-0.07833649,11,E1 6EG,533427,181774,20,1020018
1859,142049197,Beech Street Cafe,Fast Food Shop,51.52113708,-0.092695661,57,EC1Y 8AA,532425,181970.6,20.6,1020018
1860,142056335,Turkish Delight,Fast Food Shop,51.52618854,-0.086256765,231,EC1V 9HE,532857,182544,20.5,1020018
1861,142055889,Roast & Toast,Fast Food Shop,51.51698355,-0.073829182,77,E1 7TD,533746,181543,9.8,1020018
1862,142055879,Zabardast,Fast Food Shop,51.52179364,-0.113050764,170,EC1R 5DD,531011,182007,3.1,1020018
1863,141289474,Upper Crust,Fast Food Shop,51.50325049,-0.111900473,Unit 38,SE1 7LY,531144,179947,19.3,1020018
1864,141290817,Layalina,Fast Food Shop,51.51022666,-0.131989381,32,W1D 6BR,529730,180687,11.1,1020018
1865,141290806,Good Friend,Fast Food Shop,51.51178591,-0.128827105,14,WC2H 7JJ,529945,180866,9,1020018
1866,141290816,Make Mine,Fast Food Shop,51.51465489,-0.133364774,86,W1D 3SR,529622,181177,11,1020018
1867,129145079,Leon,Fast Food Shop,51.51769824,-0.131914311,27,W1T 1BJ,529714,181518,30,1020018
1868,129152197,Hash,Fast Food Shop,51.50550391,-0.08973604,3,SE1 1PA,532675.7,180237.5,18.3,1020018
1869,129149537,Amorino,Fast Food Shop,51.51051479,-0.128177363,Faraday House 18,WC2H 0HR,529993.7,180725.8,12.7,1020018
1870,129150080,Wok to Walk,Fast Food Shop,51.51917286,-0.135861042,45,W1T 1TB,529436,181675,13,1020018
1871,129883998,Zucla,Fast Food Shop,51.51402189,-0.107333179,40,EC4Y 8BH,531430,181153,20.9,1020018
1872,129149262,Smack Lobster Roll,Fast Food Shop,51.51270518,-0.132226671,Flat 6 Kemble House 58,W1D 6AL,529706.5,180962.2,9.6,1020018
1873,129883633,Tossed,Fast Food Shop,51.51564091,-0.090157991,32,EC2R 5AN,532617,181364,13.1,1020018
1874,129883440,Vita Mojo,Fast Food Shop,51.51304381,-0.09967769,22,EC4V 5AD,531964,181058,6.3,1020018
1876,129149678,Ben & Jerry's,Fast Food Shop,51.51821943,-0.132455117,30,W1T 1BX,529675,181575,20.1,1020018
1877,129153530,Union Viet,Fast Food Shop,51.50387469,-0.098992899,120,SE1 0FR,532038,180039.6,22.4,1020018
1878,126938365,Vallance Grill & Pfc,Fast Food Shop,51.52191775,-0.064159037,7,E1 5BX,534402.4,182109.4,10.1,1020018
1879,126938375,Michael's Halal Chinese,Fast Food Shop,51.5135827,-0.050218312,378,E1 0LB,535394.2,181208.2,2.1,1020018
1880,125510958,Bluez Souvlaki Fresh,Fast Food Shop,51.51371635,-0.073762355,18a,E1 8AA,533760.2,181179.8,24.9,1020018
1881,126937168,Yomi,Fast Food Shop,51.49920858,-0.138012788,79,SW1E 6PD,529343.2,179451.1,14.5,1020018
1882,126935879,Voodoo Ray's,Fast Food Shop,51.52345539,-0.076342584,Unit 1-3 Boxpark Retail Mall 2-10,E1 6GY,533552.7,182258.1,19.1,1020018
1883,126936761,Wrap It Up,Fast Food Shop,51.50599763,-0.138050171,16,SW1Y 6PP,529321.4,180206,19.7,1020018
1884,125510253,Sushi Surprise,Fast Food Shop,51.52331413,-0.081059467,52,EC2A 4PH,533225.9,182233.8,13.1,1020018
1885,126935289,Wrapchic,Fast Food Shop,51.51936853,-0.136121152,48,W1T 4LX,529417.4,181696.3,15.1,1020018
1886,126933817,Snak Express,Fast Food Shop,51.52021159,-0.097724567,Barbican Station,EC1A 4JA,532078.8,181858.6,20.3,1020018
1887,126935076,Kitchen 8,Fast Food Shop,51.52280205,-0.11407868,17,WC1X 0BQ,530936.8,182117.3,12.7,1020018
1888,126938744,Majabi Grill,Fast Food Shop,51.51832876,-0.067646574,27,E1 5NP,534171,181703.9,12.7,1020018
1889,125511271,We Grill,Fast Food Shop,51.51254879,-0.083238452,29-30,EC3V 1LR,533106.1,181032.7,16.6,1020018
1890,125511267,L'Express Coffee,Fast Food Shop,51.51152627,-0.088744807,121,EC4N 5AX,532727,180909,22.8,1020018
1891,125505960,Beboz,Fast Food Shop,51.51741434,-0.104688937,60c,EC1A 2FD,531603.7,181535,25.7,1020018
1892,129857013,Leon,Fast Food Shop,51.51452899,-0.095883037,139-140,EC2V 6BJ,532223,181230,13.9,1020018
1893,129850486,The Good Yard,Fast Food Shop,51.51712516,-0.082471235,19 The Arcade,EC2M 7PN,533146,181543,11.7,1020018
1894,129852250,Tossed,Fast Food Shop,51.51092187,-0.094707597,Thames Court 1,EC4V 3RL,532315,180831,10.9,1020018
1895,129849408,Cojean,Fast Food Shop,51.5141774,-0.10276521,50-52,EC4M 7AW,531746.5,181178.5,15.5,1020018
1896,131482257,Yog,Fast Food Shop,51.50481639,-0.113651333,1,SE1 8XR,531018,180118,29.4,1020018
1897,129853341,Roti King,Fast Food Shop,51.52914371,-0.132071545,40,NW1 1LH,529670.6,182790.5,10.1,1020018
1898,129851926,Simple Health Kitchen,Fast Food Shop,51.51309388,-0.093896367,73,EC4M 9BJ,532365,181074,4.8,1020018
1899,129851925,Rustichino,Fast Food Shop,51.5151109,-0.096276738,5,EC2V 6HH,532194,181294,4.8,1020018
1900,129849126,Banh Mi City,Fast Food Shop,51.50969881,-0.08107969,22,EC3R 5AQ,533264.2,180719.7,15.1,1020018
1901,129849407,On the Bab,Fast Food Shop,51.51346815,-0.102614527,9,EC4V 6DU,531759,181099.9,3.8,1020018
1902,129856397,Pizza Pronto,Fast Food Shop,51.53000449,-0.077648122,75,E2 8AG,533443,182984,7.8,1020018
1903,129883631,Keu,Fast Food Shop,51.51729821,-0.088114027,166 Salisbury House Shops,EC2M 5QD,532754,181552,10.8,1020018
1904,129856260,Zamoo,Fast Food Shop,51.52678536,-0.060181233,416,E2 0DJ,534664,182658,16.5,1020018
1905,129848884,Leon,Fast Food Shop,51.51192055,-0.079850684,20,EC3R 7JP,533343,180969,28,1020018
1906,126944680,Chicken Valley,Fast Food Shop,51.50182354,-0.111017138,79,SE1 7AB,531209.4,179789.9,14.3,1020018
1907,129883094,Shawarma,Fast Food Shop,51.51918882,-0.07160286,84,E1 6RL,533894,181792.3,7.3,1020018
1908,129855625,Aldgate Pizza & Kebab,Fast Food Shop,51.51501053,-0.063232586,84,E1 1HL,534487,181343,12.7,1020018
1909,129850150,Mangia Siciliano,Fast Food Shop,51.51699014,-0.085215437,17,EC2M 7AJ,532956,181523,7,1020018
1910,126935354,I'Ll Pacino,Fast Food Shop,51.5165394,-0.121123073,21,WC2B 5EL,530466,181408.3,9.2,1020018
1911,129855644,Sweet.,Fast Food Shop,51.52184293,-0.047168471,Caretakers Office 169,E1 4AQ,535581.3,182132.4,20.2,1020018
1912,129855619,Peri Peri Grill House,Fast Food Shop,51.5111236,-0.051539645,375,E1 0AH,535309.8,180932.3,20.3,1020018
1913,126942184,The Sandwich Harvest,Fast Food Shop,51.51058253,-0.086017337,20,EC3R 6DB,532919,180809,13.2,1020018
1914,126943813,Sista Barista @ the Smokehouse,Fast Food Shop,51.49957322,-0.11428998,141,SE1 7HR,530988.7,179533.8,0.3,1020018
1915,127758611,Nha-Mor,Fast Food Shop,51.51891697,-0.076460314,45,E1 6HQ,533557.8,181753.2,12.6,1020018
1916,127756614,Yobun Sushi,Fast Food Shop,51.51612553,-0.076012928,62,E1 7EZ,533597,181443.6,11.1,1020018
1917,127757632,Coco,Fast Food Shop,51.52650334,-0.103646933,266,EC1V 4PE,531649.8,182547.6,20.4,1020018
1918,127758159,Chatime,Fast Food Shop,51.52628943,-0.079939652,65a,EC2A 3QQ,533294.9,182566.7,9.8,1020018
1919,127757631,Kurumaya,Fast Food Shop,51.51952221,-0.099021733,74-75,EC1A 9ET,531990.8,181779.6,8.3,1020018
1920,129847305,Slice & More,Fast Food Shop,51.52612939,-0.086489904,223,EC1V 9HE,532841,182537,20.8,1020018
1921,127757625,Gulshan Tandoori,Fast Food Shop,51.52580023,-0.110451697,55-57,EC1R 4SD,531179.8,182457.2,14.3,1020018
1922,127758952,Bibimbap,Fast Food Shop,51.512441,-0.083796393,39,EC3V 1LT,533067.7,181019.7,11.5,1020018
1923,127757347,Subway,Fast Food Shop,51.51821769,-0.063038876,140,E1 1JE,534491,181700,13.7,1020018
1924,123172090,Scarpetta,Fast Food Shop,51.51091626,-0.087732718,110,EC4N 6EU,532799,180843,9.8,1020018
1925,124754525,Leon,Fast Food Shop,51.5226346,-0.136743142,106,W1T 4TT,529365,182058.4,15.2,1020018
1926,124755187,Chop'D,Fast Food Shop,51.51896974,-0.08970307,Citypoint 1,EC2Y 9AW,532638.9,181735,22.3,1020018
1927,123173966,Subway,Fast Food Shop,51.50400788,-0.111634297,79b,SE1 8UD,531160.3,180031.7,16.3,1020018
1928,111305326,Vital Ingredient,Fast Food Shop,51.51451362,-0.0925025,2,EC2V 8AF,532457.6,181234.4,19.2,1020018
1929,111299165,Leon,Fast Food Shop,51.50518937,-0.083189948,Unit 1 6,SE1 2DA,533130.9,180214.4,26.5,1020018
1930,124042559,Gino D'Acampo My Pasta Bar,Fast Food Shop,51.51232847,-0.083403348,60-61,EC3V 1LT,533095.3,181007.9,22.3,1020018
1931,124042690,Spice-N-Nice,Fast Food Shop,51.52861179,-0.049554642,99,E2 0QN,535395.7,182880.7,18,1020018
1932,124046428,Alhambra,Fast Food Shop,51.51794637,-0.063762422,Flat 1 Royal Oak Building 120,E1 1JE,534441.6,181668.5,4,1020018
1933,124045116,Chick,Fast Food Shop,51.51975173,-0.109606582,17-19,EC1N 7TE,531255.8,181786.1,8.5,1020018
1934,114116116,Kiosk,Fast Food Shop,51.53079584,-0.123520601,,N1C 4TB,530259,182989.4,48.9,1020018
1935,114116113,Benugo Espresso Bar,Fast Food Shop,51.53142774,-0.126147494,"A, St. Pancras International Station-Grand Terrace, Euston Road",N1C,530075,183055,54.2,1020018
1936,114119544,Wraps 'n More,Fast Food Shop,51.5171582,-0.130020881,8,WC1B 3NH,529846.9,181461.3,9.9,1020018
1937,114116996,Tossed,Fast Food Shop,51.52143377,-0.112705273,131,EC1R 5DB,531036,181967.6,22.7,1020018
1938,114115689,Chop'D,Fast Food Shop,51.53142751,-0.126133085,St Pancras International Station,N1C 4QL,530076,183055,53.3,1020018
1939,114119059,Abokado,Fast Food Shop,51.51994243,-0.118727198,57,WC1X 8SP,530622.5,181791,12.6,1020018
1940,124759272,Wokit,Fast Food Shop,51.50501696,-0.090923577,3,SE1 9AA,532594.7,180181.2,12.1,1020018
1941,111310831,Feast & Mishti,Fast Food Shop,51.51920343,-0.060870978,245-247,E1 1DB,534638.5,181813.6,36,1020018
1942,111309182,Koshari Street,Fast Food Shop,51.51097475,-0.126909047,56,WC2N 4EA,530080.4,180779.2,6.6,1020018
1943,124752278,Grab N Go,Fast Food Shop,51.49728399,-0.133701408,19,SW1P 2HY,529647.9,179244.7,9.2,1020018
1944,124760565,Joe & 'Za,Fast Food Shop,51.5310902,-0.08861757,101,N1 7QP,532679,183084.8,17.3,1020018
1945,111308541,Herman Ze German,Fast Food Shop,51.51293259,-0.131599097,33,W1D 5JU,529749.4,180988.6,10.9,1020018
1946,111308537,Chatime,Fast Food Shop,51.51217705,-0.130347367,4,W1D 5PE,529838.4,180906.8,14,1020018
1947,124037750,Harry's Place,Fast Food Shop,51.52565393,-0.087663122,6,EC1Y 1BE,532761,182482,23.6,1020018
1948,111308293,Peppe's,Fast Food Shop,51.52277589,-0.101920618,120,EC1V 4JS,531780.3,182136.2,2,1020018
1949,124758444,Beiriso,Fast Food Shop,51.51814777,-0.118966907,16,WC1V 6NX,530611,181591,13.8,1020018
1950,111308283,Daddy Donkey,Fast Food Shop,51.52066828,-0.109508087,50a,EC1N 7TP,531260,181888.2,8,1020018
1951,124759834,Ned's Noodle Bar,Fast Food Shop,51.52700216,-0.083875644,19,N1 6HB,533019.8,182638.8,14.6,1020018
1952,118152828,Chatime,Fast Food Shop,51.52417143,-0.123937101,34,WC1N 1AE,530249,182252,39.4,1020018
1953,118152536,Abokado,Fast Food Shop,51.51375972,-0.073172503,21,E1 8AA,533801,181185.7,13.9,1020018
1954,118150738,Vital Ingredient,Fast Food Shop,51.51440482,-0.109330728,176,EC4A 2EN,531290.3,181192,12,1020018
1955,124036878,The Salad Kitchen,Fast Food Shop,51.52365698,-0.093204465,126,EC1Y 8PU,532382.4,182249.9,8.6,1020018
1956,118142160,Nusa Kitchen,Fast Food Shop,51.51125622,-0.08916972,88,EC4N 6HT,532698.3,180878.2,12.7,1020018
1957,124032292,Abokado,Fast Food Shop,51.51575351,-0.078991906,3,E1 7DJ,533391.4,181396.8,10.9,1020018
1958,118145540,Tossed,Fast Food Shop,51.5134309,-0.077959704,77a,EC3A 3DE,533469.8,181140.4,20.9,1020018
1959,124036433,The Pasty Shop,Fast Food Shop,51.51906047,-0.081378086,Unit 10 The Concourse Liverpool Street Station,EC2M 7PY,533216.2,181760.2,66.9,1020018
1960,118148244,Leon,Fast Food Shop,51.49763024,-0.136757421,56,SW1E 6QW,529434.8,179277.8,25.5,1020018
1961,118141627,Salad Junction,Fast Food Shop,51.52210683,-0.08168826,97,EC2A 2BZ,533185.8,182098.4,13,1020018
1962,118142082,Falafelicious,Fast Food Shop,51.52345539,-0.076342584,Unit 59 Boxpark Retail Mall 2-10,E1 6GY,533552.7,182258.1,19.1,1020018
1963,111306696,Tossed,Fast Food Shop,51.51597161,-0.080229455,58,EC3A 7BE,533304.9,181418.8,19.3,1020018
1964,118151196,Jamaica Patty Co.,Fast Food Shop,51.51112259,-0.126706988,Flat 1-3 26,WC2N 4LA,530094,180796,7.5,1020018
1965,110637191,West Cornwall Pasty Company,Fast Food Shop,51.50467422,-0.086005556,Unit 10 London Bridge Station,SE1 9SP,532937,180152,51.6,1020018
1966,110636344,Bread Box,Fast Food Shop,51.50324249,-0.084567014,Unit 6 London Bridge Station,SE1 9SP,533041,179995.4,10.5,1020018
1967,111302444,Pilpel,Fast Food Shop,51.51445876,-0.107378486,1a,EC4A 3BY,531425.6,181201.5,27.4,1020018
1968,111304916,Grabthai,Fast Food Shop,51.51271108,-0.092917921,68,EC4N 4SJ,532434,181033.2,11.5,1020018
1969,110637535,Bagel Factory,Fast Food Shop,51.50314372,-0.113256441,Unit 44,SE1 7LY,531050.2,179932.7,151.7,1020018
1970,109129436,Benugo,Fast Food Shop,51.51381775,-0.122944358,63,WC2E 9JN,530347.4,181102.4,7.7,1020018
1971,108239327,Chatime,Fast Food Shop,51.51360991,-0.129974514,11,W1D 5JF,529860.2,181066.8,5.8,1020018
1972,108235401,Subway,Fast Food Shop,51.50747241,-0.122931357,19-20,WC2N 6NN,530366.4,180396.8,10.3,1020018
1973,108239001,Tossed,Fast Food Shop,51.50583998,-0.098962978,6,SE1 9AN,532034.4,180258.2,38.8,1020018
1974,107676732,Ponchokhana,Fast Food Shop,51.51917708,-0.061072452,241,E1 1DB,534624.6,181810.3,38.1,1020018
1975,107677025,Pod,Fast Food Shop,51.51293317,-0.084693786,3,EC3V 0AT,533004,181072.8,6.8,1020018
1976,107676639,Pod,Fast Food Shop,51.51299964,-0.088106656,77,EC3V 9AY,532767,181074,8,1020018
1977,107674788,Taste of Tennesse,Fast Food Shop,51.52716429,-0.083837121,29,N1 6HB,533022,182656.9,14.7,1020018
1978,107674780,Pod,Fast Food Shop,51.52449509,-0.080963688,55,EC2A 3HP,533229.1,182365.3,4.8,1020018
1979,107674343,Grabthai,Fast Food Shop,51.52469922,-0.087295156,5,EC2A 4AQ,532789.3,182376.5,15.4,1020018
1980,104605396,Pod,Fast Food Shop,51.51423615,-0.102339044,3,EC4M 7BG,531775.9,181185.8,8.8,1020018
1981,104603200,Taro,Fast Food Shop,51.5121266,-0.093363154,44a,EC4N 6JJ,532404.8,180967.4,14.3,1020018
1982,104045860,Treats,Fast Food Shop,51.50140492,-0.124997569,6,SW1A 2JR,530240.3,179718.4,49.1,1020018
1983,104044607,La Gelatiera,Fast Food Shop,51.51111699,-0.126806656,27,WC2N 4LA,530087.1,180795.2,7.9,1020018
1984,103341858,Chicken Diner,Fast Food Shop,51.52694535,-0.096625061,102,EC1V 8AJ,532135.6,182609.4,8.9,1020018
1985,103343040,Pod,Fast Food Shop,51.52059139,-0.134925282,Maxclif House 5-7,W1T 2AG,529496.9,181834.4,9.9,1020018
1986,103353384,Falafel House,Fast Food Shop,51.51327782,-0.101522791,48,EC4V 5EA,531835.3,181080.7,4.9,1020018
1987,103351198,Temples,Fast Food Shop,51.5118499,-0.082787878,17,EC3M 7JJ,533139.4,180955.8,31.7,1020018
1988,103350015,Pod,Fast Food Shop,51.51568905,-0.107552329,1,EC4A 3BH,531410,181338,13.6,1020018
1989,103351490,Pod,Fast Food Shop,51.52050951,-0.089276835,71,EC1Y 4AB,532664,181907,18.2,1020018
1990,103339718,Ptooch,Fast Food Shop,51.52071118,-0.109882527,63,EC1N 7TJ,531233.9,181892.3,7.4,1020018
1991,146537550,Coffee Bar Falafel House,Fast Food Shop,51.52682134,-0.081945667,297,EC1V 9LA,533154.2,182622.2,13.6,1020018
1992,146537683,Benugo,Fast Food Shop,51.50719035,-0.131623623,116,SW1Y 5ED,529764,180350,26.7,1020018
1993,146537687,The Counter Cafe,Fast Food Shop,51.52475976,-0.114081403,The Postal Museum Calthorpe House 15-20,WC1X 0JZ,530931,182335,21.6,1020018
1994,146537686,Benugo,Fast Food Shop,51.51490783,-0.131178135,House of St. Barnabas in Soho 1,W1D 4NQ,529773,181209,17.6,1020018
1995,146537685,Cafe by Benugo at John Lewis,Fast Food Shop,51.5245651,-0.112042422,"John Lewis & Partners, 300, Oxford Street",W1A 1EX,531073,182317,57.3,1020018
1996,102672927,Mr Chan's,Fast Food Shop,51.5224975,-0.101721734,21a,EC1M 5RD,531794.9,182105.6,4.1,1020018
1997,102670844,Keu!,Fast Food Shop,51.52653881,-0.081551,332,EC1V 9DR,533182.4,182591.5,22.2,1020018
1998,102648553,Pepe,Fast Food Shop,51.51093622,-0.126861629,57,WC2N 4EA,530083.8,180775,11.3,1020018
1999,102648144,Baozi Takeaway,Fast Food Shop,51.51192654,-0.12941222,27,WC2H 7JS,529904,180880.6,8,1020018
