business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,category,category1,category2,MondayOpen,MondayClose,TuesdayOpen,TuesdayClose,WednesdayOpen,WednesdayClose,ThursdayOpen,ThursdayClose,FridayOpen,FridayClose,SaturdayOpen,SaturdayClose,SundayOpen,SundayClose
tXqaK0lBEE1XJbzDPsdFvg,Farmer Boys,5847 S Decatur Blvd,Las Vegas,NV,89118,36.083996,-115.2085305,3.5,302,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'HasTV': 'False', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'False', 'WiFi': ""'free'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True'}","Sandwiches, Mexican, Restaurants, American (Traditional), Salad, Burgers, Breakfast & Brunch, Diners","{'Monday': '6:0-20:30', 'Tuesday': '6:0-20:30', 'Wednesday': '6:0-20:30', 'Thursday': '6:0-20:30', 'Friday': '6:0-21:0', 'Saturday': '6:0-21:0', 'Sunday': '7:0-20:30'}",Sandwiches, Mexican, Restaurants,6.0,20.5,6.0,20.5,6.0,20.5,6.0,20.5,6.0,21.0,6.0,21.0,7.0,20.5
wwgH65yjLssksjz8ASU3QA,Chipotle Mexican Grill,"2540 S Decatur Blvd, Ste 100",Las Vegas,NV,89102,36.143919,-115.206255,3.0,101,1,"{'Caters': 'True', 'Alcohol': ""u'beer_and_wine'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Mexican, Tex-Mex, Restaurants, Fast Food","{'Monday': '10:45-22:0', 'Tuesday': '10:45-22:0', 'Wednesday': '10:45-22:0', 'Thursday': '10:45-22:0', 'Friday': '10:45-22:0', 'Saturday': '10:45-22:0', 'Sunday': '10:45-22:0'}",Mexican, Tex-Mex, Restaurants,10.75,22.0,10.75,22.0,10.75,22.0,10.75,22.0,10.75,22.0,10.75,22.0,10.75,22.0
dZq0qLyk67fZkBiedjjMMw,El Manantial Restaurant,1078 N Rancho Dr,Las Vegas,NV,89106,36.1830779106,-115.1807076016,4.0,17,1,"{'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'HappyHour': 'False', 'Alcohol': ""'none'"", 'NoiseLevel': ""'average'"", 'RestaurantsTableService': 'False', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Mexican, Restaurants","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-15:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}",Mexican, Restaurants,,9.0,21.0,9.0,21.0,9.0,21.0,9.0,15.0,9.0,21.0,9.0,21.0,9.0,21.0
xsjvDoJr3Zx6nq4xE3Aqhg,Truk-N-Yaki,,Las Vegas,NV,89107,36.1688235,-115.1398296,4.5,44,1,"{'BikeParking': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'HappyHour': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'HasTV': 'False', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'True', 'DogsAllowed': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False'}","Japanese, Food Trucks, Food, Restaurants",,Japanese, Food Trucks, Food,None,None,None,None,None,None,None,None,None,None,None,None,None,None
9Ihs38tMH0u1CJ1AHrdGcA,Pahrump Honey Company,,Las Vegas,NV,89145,36.1683449,-115.2659777,5.0,14,1,,"Food, Honey","{'Saturday': '8:0-15:0', 'Sunday': '8:0-13:0'}",Food, Honey,,None,None,None,None,None,None,None,None,None,None,8.0,15.0,8.0,13.0
FtaTjyMUIY457tPJahjg1A,IHOP,7490 S Las Vegas Blvd,Las Vegas,NV,89123,36.05373,-115.17167,3.5,293,1,"{'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'Caters': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'DriveThru': 'False', 'CoatCheck': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'HappyHour': 'False', 'ByAppointmentOnly': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': None, 'brunch': True, 'breakfast': True}""}","American (Traditional), American (New), Breakfast & Brunch, Restaurants, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",American (Traditional), American (New), Breakfast & Brunch,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24
Pd-oOfamEqRhWwrzvIq6vA,Zucchiatti Gelato,7400 S Las Vegas Blvd,Las Vegas,NV,89123,36.0521408308,-115.1688275503,4.5,11,1,"{'DogsAllowed': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'WiFi': ""u'free'"", 'Caters': 'True', 'HappyHour': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True'}","Food, Gelato, Ice Cream & Frozen Yogurt","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-20:0'}",Food, Gelato, Ice Cream & Frozen Yogurt,9.0,21.0,9.0,21.0,9.0,21.0,9.0,21.0,9.0,21.0,9.0,21.0,9.0,20.0
AkdyGTQX8gO3J24nPlww_w,The Steakhouse at Treasures,2801 Westwood Dr,Las Vegas,NV,89109,36.140012,-115.173705,4.5,13,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'Caters': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'False', 'BikeParking': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '4', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""'dressy'"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'ByAppointmentOnly': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}""}","Food, Cocktail Bars, Steakhouses, Arts & Entertainment, Nightlife, Wineries, Bars, Restaurants, Seafood",,Food, Cocktail Bars, Steakhouses,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fmVKBldrSIgFPKigYcu1Uw,Xo Chinese Food,"8090 Blue Diamond Rd, Ste 160",Las Vegas,NV,89178,36.0209225,-115.2675521,3.5,233,1,"{'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'BikeParking': 'False', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""'no'"", 'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Chinese, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",Chinese, Restaurants,,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0
Vzax98BCkEM1uYibYCzqPQ,The Restaurant At Los Prados,5150 Los Prados Cir,Las Vegas,NV,89130,36.253425,-115.215753,4.0,13,1,"{'WiFi': ""u'free'"", 'BikeParking': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Restaurants, Steakhouses, Seafood","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-17:0'}",Restaurants, Steakhouses, Seafood,8.0,20.0,8.0,20.0,8.0,20.0,8.0,20.0,8.0,20.0,7.0,20.0,7.0,17.0
ii8sAGBexBOJoYRFafF9XQ,Paris Las Vegas,3655 Las Vegas Blvd S,Las Vegas,NV,89109,36.1125414,-115.1706705,3.0,2835,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'False', 'WiFi': ""u'paid'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'ByAppointmentOnly': 'False', 'DogsAllowed': 'True', 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}""}","Restaurants, Hotels & Travel, Event Planning & Services, Arts & Entertainment, Casinos, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Restaurants, Hotels & Travel, Event Planning & Services,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24
M-SS_Kr0zlC7v8kBSRa74g,Hokaido Sushi,"6015 S Fort Apache Rd, Ste 150",Las Vegas,NV,89148,36.0791112054,-115.2985315387,4.0,363,1,"{'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'True', 'Alcohol': ""u'beer_and_wine'"", 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'DogsAllowed': 'False', 'HappyHour': 'True'}","Japanese, Seafood, Sushi Bars, Restaurants","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-23:0'}",Japanese, Seafood, Sushi Bars,11.0,24,11.0,24,11.0,24,11.0,24,11.0,1.0,11.0,1.0,11.0,23.0
9MK66QkfnTp6BxZudH9wxg,Capriotti's Sandwich Shop,325 N Nellis Blvd,Las Vegas,NV,89110,36.168028,-115.062472,3.0,75,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True'}","Sandwiches, Restaurants, Salad, Burgers","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}",Sandwiches, Restaurants, Salad,10.0,20.0,10.0,20.0,10.0,20.0,10.0,20.0,10.0,21.0,10.0,21.0,11.0,18.0
wy6pYrWtiGrktOpUmsvCHQ,Chipotle Mexican Grill,"3377 Las Vegas Blvd S, Ste 2191",Las Vegas,NV,89109,36.1213292383,-115.1685001006,2.5,30,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'Alcohol': ""'beer_and_wine'"", 'DriveThru': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'paid'"", 'BikeParking': 'False', 'HasTV': 'True', 'GoodForKids': 'True'}","Restaurants, Fast Food, Mexican","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-23:0'}",Restaurants, Fast Food, Mexican,10.0,23.0,10.0,23.0,10.0,23.0,10.0,23.0,10.0,24,10.0,24,10.0,23.0
D74O-i-iEWo-e5BpwFMcUA,Roberto's Taco Shop,3400 S Hualapai Way,Las Vegas,NV,89117,36.1281425685,-115.3145722517,3.5,112,1,"{'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'False', 'Alcohol': ""'none'"", 'DogsAllowed': 'False', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""'no'"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}"", 'RestaurantsTakeOut': 'True', 'HappyHour': 'False', 'BikeParking': 'True', 'DriveThru': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Restaurants, Mexican","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Restaurants, Mexican,,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24
beuVp5CZxCdNvQIIPBS2rw,Chubby Cattle,"3400 S Jones Blvd, Ste 15",Las Vegas,NV,89146,36.1267226329,-115.2240476018,4.5,1738,1,"{'ByAppointmentOnly': 'False', 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'BusinessAcceptsBitcoin': 'False', 'Caters': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'HappyHour': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'True'}","Chinese, Barbeque, Mongolian, Restaurants, Hot Pot, Do-It-Yourself Food, Food, Fondue, Japanese","{'Monday': '17:0-23:45', 'Tuesday': '17:0-23:45', 'Wednesday': '17:0-23:45', 'Thursday': '12:0-23:45', 'Friday': '12:0-23:45', 'Saturday': '12:0-23:45', 'Sunday': '12:0-23:45'}",Chinese, Barbeque, Mongolian,17.0,23.75,17.0,23.75,17.0,23.75,12.0,23.75,12.0,23.75,12.0,23.75,12.0,23.75
TfeFpeiNbaYNg4Paf3YJow,Charley's Grilled Subs,"5691 Rickenbacker Rd, Bldg 431",Las Vegas,NV,89191,36.23982,-115.04346,2.5,10,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False'}","Restaurants, Steakhouses, Fast Food, Food, Sandwiches",,Restaurants, Steakhouses, Fast Food,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-wvWO7UlQNK2IprIukH9uQ,Jon Smith Subs,"9701 W Flamingo Rd, Ste 2",Las Vegas,NV,89147,36.1145213,-115.3043625,4.0,150,1,"{'HappyHour': 'False', 'DriveThru': 'False', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'True', 'DogsAllowed': 'False', 'RestaurantsReservations': 'False', 'WiFi': ""'no'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'ByAppointmentOnly': 'False', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': None, 'lot': None, 'valet': False}""}","Restaurants, Sandwiches, Fast Food, Delis","{'Monday': '0:0-0:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-19:0'}",Restaurants, Sandwiches, Fast Food,0.0,24,10.0,20.0,10.0,20.0,10.0,20.0,10.0,20.0,10.0,19.0,10.0,19.0
bFUWmRKsCkborKVe6oaA5g,Jack in the Box,7161 W Craig Rd,Las Vegas,NV,89129,36.2400526454,-115.2502217889,3.0,43,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'none'"", 'WiFi': ""'free'"", 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'OutdoorSeating': 'False', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Burgers, Fast Food, Restaurants, Breakfast & Brunch, Mexican, Tacos","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Burgers, Fast Food, Restaurants,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24
